"Descrição","Acurácia","F1-Score","Recall","Precisão","MCC"
"banana.dat , MlP , Padronizado , Split # 2",0.889811320754717,0.7769062183025547,0.8882014212202891,0.8868852685542152,0.8900273033739169
"banana.dat , MLP , Normalizado , Split # 2",0.6347169811320754,0.25541322690413265,0.6262872780334074,0.6258791747847836,0.6295605817823247
"banana.dat , MlP , Padronizado , Split # 2",0.8928301886792452,0.7830733258177093,0.8911833971832028,0.8896212466663903,0.8934614955253317
"banana.dat , MLP , Normalizado , Split # 2",0.6369811320754717,0.26280684978210245,0.6310497678303995,0.630613015701935,0.6321986172687561
"banana.dat , MlP , Padronizado , Split # 2",0.8807547169811321,0.7586026483941009,0.8792274711784307,0.8785195779039828,0.8800846850096895
"banana.dat , MLP , Normalizado , Split # 2",0.6196226415094339,0.243699837265471,0.6191017234534777,0.6224534446148673,0.6212493671982962
"banana.dat , MlP , Padronizado , Split # 2",0.8935849056603774,0.7845603357436877,0.8920499161880923,0.8907785101355552,0.8937875960788682
"banana.dat , MLP , Normalizado , Split # 2",0.6332075471698113,0.2515261355060037,0.6238486772931826,0.6235646478464536,0.6280006011937991
"banana.dat , MlP , Padronizado , Split # 2",0.8950943396226415,0.7876885853751684,0.8934621910085386,0.8918309865642287,0.8958679435812241
"banana.dat , MLP , Normalizado , Split # 2",0.6452830188679245,0.27997594266271125,0.6396956722980791,0.639241249706366,0.6407386974678417
"banana.dat , MlP , Padronizado , Split # 3",0.859622641509434,0.7203709921162031,0.8549830063267305,0.8502178649237473,0.8704368182327521
"banana.dat , MLP , Normalizado , Split # 3",0.6445283018867924,0.2805955181339017,0.6402795798463187,0.6401348183153929,0.6404608892766952
"banana.dat , MlP , Padronizado , Split # 3",0.8815094339622641,0.7612212761162767,0.8789136600991043,0.8757329335304711,0.8855516641616803
"banana.dat , MLP , Normalizado , Split # 3",0.6543396226415095,0.29894455570414746,0.6492893898554275,0.6488689908662548,0.6500780096397626
"banana.dat , MlP , Padronizado , Split # 3",0.88,0.7573298117670323,0.8777945416925521,0.8754692386703331,0.8818877718333349
"banana.dat , MLP , Normalizado , Split # 3",0.6475471698113208,0.29207214121452457,0.6455281059792337,0.6466569479565376,0.6454178217640907
"banana.dat , MlP , Padronizado , Split # 3",0.8686792452830189,0.7358502981597744,0.8676825068870524,0.868995472278646,0.8668579305039108
"banana.dat , MLP , Normalizado , Split # 3",0.6271698113207547,0.2592202873636284,0.6267001099567928,0.6302399277775474,0.6289834049502331
"banana.dat , MlP , Padronizado , Split # 3",0.8724528301886793,0.7417876295383513,0.8702666970251576,0.8683137807624812,0.8734919218858741
"banana.dat , MLP , Normalizado , Split # 3",0.6528301886792452,0.3115395565933729,0.6524641687421883,0.6564931116914701,0.6550497882516155
"banana.dat , MlP , Padronizado , Split # 3",0.8830188679245283,0.7632098312477862,0.8811075135420207,0.8793095109784577,0.8839142109900561
"banana.dat , MLP , Normalizado , Split # 3",0.6369811320754717,0.2595142343036296,0.6279890893532472,0.6276156457415007,0.6319345238095238
"banana.dat , MlP , Padronizado , Split # 3",0.750188679245283,0.4928019597329692,0.742003930752402,0.739680203770491,0.7533102105391263
"banana.dat , MLP , Normalizado , Split # 3",0.5879245283018868,0.16102577912996943,0.5797316138027188,0.5796853625170999,0.5813490104247485
"banana.dat , MlP , Padronizado , Split # 3",0.8,0.5970244349447248,0.7929796136877252,0.7893987757188852,0.8079126501448153
"banana.dat , MLP , Normalizado , Split # 3",0.6256603773584906,0.23366784253764059,0.6128524503635842,0.6134118199781674,0.6203592814371257
"banana.dat , MlP , Padronizado , Split # 3",0.8264150943396227,0.650193259090176,0.8212609970674487,0.8175980046705081,0.8327723001636045
"banana.dat , MLP , Normalizado , Split # 3",0.6218867924528302,0.2265815753049134,0.6101396291239043,0.6104651162790697,0.6161887390268008
"banana.dat , MlP , Padronizado , Split # 3",0.8392452830188679,0.676469155027569,0.8346022278079235,0.8308034747843229,0.8458326110404869
"banana.dat , MLP , Normalizado , Split # 3",0.6188679245283019,0.2235571563010452,0.610693400653145,0.6104109954999148,0.6131631000769496
"banana.dat , MlP , Padronizado , Split # 3",0.8550943396226415,0.7104532824231675,0.8504704538080662,0.8459561414417776,0.8647455602336795
"banana.dat , MLP , Normalizado , Split # 3",0.6120754716981132,0.21097550916707863,0.604864050722216,0.6045705573749349,0.6064129966064833
"banana.dat , MlP , Padronizado , Split # 3",0.8777358490566037,0.7523983149469116,0.8759036228163893,0.8745215492821512,0.8778842802370164
"banana.dat , MLP , Normalizado , Split # 3",0.6226415094339622,0.22807407537405283,0.6108124239248436,0.6111491108071135,0.617
"banana.dat , MlP , Padronizado , Split # 3",0.8528301886792453,0.7018106924176409,0.8504255815528646,0.8487946035825653,0.8530288620671972
"banana.dat , MLP , Normalizado , Split # 3",0.6490566037735849,0.2922794876589212,0.646055903778908,0.6464473738755545,0.6458327599966975
"banana.dat , MlP , Padronizado , Split # 3",0.8883018867924528,0.774382822189764,0.8861778991261062,0.8836242037336428,0.890791788856305
"banana.dat , MLP , Normalizado , Split # 3",0.6535849056603774,0.3031663982711824,0.6512680042730313,0.6521289041808878,0.6510394516012494
"banana.dat , MlP , Padronizado , Split # 3",0.8807547169811321,0.7585413884801327,0.8789223715137047,0.8774152837080333,0.8811352261521573
"banana.dat , MLP , Normalizado , Split # 3",0.6528301886792452,0.31997835228898747,0.6528299909319992,0.6599637505930256,0.6600146057372442
"banana.dat , MlP , Padronizado , Split # 3",0.8875471698113208,0.7725757543452421,0.8855738751985831,0.8834134781467202,0.8891838251795332
"banana.dat , MLP , Normalizado , Split # 3",0.6377358490566037,0.2614477536871401,0.6292029495855935,0.6287729092106658,0.6327044025157232
"banana.dat , MlP , Padronizado , Split # 3",0.8905660377358491,0.7815934764357557,0.887634962326642,0.8833098426121682,0.8984298695827029
"banana.dat , MLP , Normalizado , Split # 3",0.6422641509433962,0.2715220012899201,0.6346728371794335,0.6341389268885849,0.6374026893135174
"banana.dat , MlP , Padronizado , Split # 3",0.8588679245283019,0.7174596993717186,0.854638969017611,0.8503226519642388,0.8673388070514368
"banana.dat , MLP , Normalizado , Split # 3",0.6407547169811321,0.2769280920520129,0.6382157099392877,0.6389234340670729,0.638006177076184
"banana.dat , MlP , Padronizado , Split # 3",0.7554716981132076,0.5048497236562687,0.7460664852715013,0.7435216275845551,0.7616536013698766
"banana.dat , MLP , Normalizado , Split # 3",0.6,0.18040106926665636,0.5865479268815381,0.587631905005366,0.5928444548551128
"banana.dat , MlP , Padronizado , Split # 3",0.8649056603773585,0.7265042001533645,0.8624792638965957,0.8603695412860939,0.8661577161577161
"banana.dat , MLP , Normalizado , Split # 3",0.6135849056603774,0.21207216047282132,0.6046675337874063,0.6045187396076589,0.6075754487100475
"banana.dat , MlP , Padronizado , Split # 3",0.8581132075471698,0.7137151948994914,0.8547711552543573,0.8515317332006798,0.8622641509433963
"banana.dat , MLP , Normalizado , Split # 3",0.6196226415094339,0.22519613833484103,0.6115508648490178,0.6112527463416656,0.6139596602972399
"banana.dat , MlP , Padronizado , Split # 3",0.8641509433962264,0.724871382393424,0.8618499708060317,0.8600010593854643,0.8648867880485528
"banana.dat , MLP , Normalizado , Split # 3",0.6324528301886793,0.2511890003340262,0.6244009711354379,0.6239849475143593,0.627224947773398
"banana.dat , MlP , Padronizado , Split # 3",0.8777358490566037,0.7523953638103287,0.8759495221759374,0.8746793055958583,0.87772221138755
"banana.dat , MLP , Normalizado , Split # 3",0.6445283018867924,0.27689871370370833,0.6376925180304684,0.6371374483549586,0.6397738155596868
"banana.dat , MlP , Padronizado , Split # 3",0.8883018867924528,0.7750621325243543,0.8858806221688384,0.8826776658514004,0.8924460210766971
"banana.dat , MLP , Normalizado , Split # 3",0.6437735849056604,0.28224382086886635,0.6409741804520948,0.6415016558655409,0.6407431841192613
"banana.dat , MlP , Padronizado , Split # 3",0.8181132075471698,0.6313024971181588,0.8153530078103091,0.8141757290184102,0.8171336978454729
"banana.dat , MLP , Normalizado , Split # 3",0.6498113207547169,0.29205414841529753,0.6460270742076488,0.6460270742076488,0.6460270742076488
"banana.dat , MlP , Padronizado , Split # 3",0.8852830188679245,0.7677241119200342,0.8835638930129086,0.8821502761311243,0.8855815034274428
"banana.dat , MLP , Normalizado , Split # 3",0.6490566037735849,0.3062783062993477,0.6488766045961618,0.6537041643060795,0.6525762189546069
"banana.dat , MlP , Padronizado , Split # 3",0.8558490566037736,0.7122940512739866,0.8551507273800182,0.857840834243023,0.8544612345273455
"banana.dat , MLP , Normalizado , Split # 3",0.6422641509433962,0.26975211039517344,0.6325903825903827,0.6322458511241,0.6375585707304452
"banana.dat , MlP , Padronizado , Split # 3",0.8815094339622641,0.7600591794446849,0.8798438620010871,0.8787303034909054,0.8813333333333333
"banana.dat , MLP , Normalizado , Split # 3",0.639245283018868,0.2912962473317369,0.6392401458190933,0.6457587733237529,0.6455375580053073
"banana.dat , MlP , Padronizado , Split # 3",0.8822641509433963,0.7618476392834134,0.8809156188931087,0.8806763485286057,0.8811714516315001
"banana.dat , MLP , Normalizado , Split # 3",0.6294339622641509,0.26603726326846255,0.6291898004467449,0.6335539618713353,0.6324854471849326
"banana.dat , MlP , Padronizado , Split # 3",0.8822641509433963,0.7615948286278802,0.8806306306306306,0.8795720543326562,0.8820267300845572
"banana.dat , MLP , Normalizado , Split # 3",0.6513207547169811,0.3011998961602643,0.6497404594828414,0.651338971106413,0.6498645338733734
"banana.dat , MlP , Padronizado , Split # 3",0.8649056603773585,0.726345187165939,0.8628038287088375,0.8613160791683363,0.86503864714067
"banana.dat , MLP , Normalizado , Split # 3",0.6256603773584906,0.23366784253764059,0.6128524503635842,0.6134118199781674,0.6203592814371257
"banana.dat , MlP , Padronizado , Split # 3",0.8807547169811321,0.7587138325643206,0.8786866284675865,0.8766265021394981,0.8821071249994159
"banana.dat , MLP , Normalizado , Split # 3",0.6566037735849056,0.308990339560915,0.6542206162802369,0.6550226386067699,0.6539694956814522
"banana.dat , MlP , Padronizado , Split # 3",0.8837735849056604,0.7649204625780271,0.8817101449275362,0.8795202365653803,0.8854230010010198
"banana.dat , MLP , Normalizado , Split # 3",0.6490566037735849,0.2962186434579284,0.6473564828885261,0.6488137185811604,0.6474082590782793
"banana.dat , MlP , Padronizado , Split # 3",0.8830188679245283,0.7632098312477862,0.8811075135420207,0.8793095109784577,0.8839142109900561
"banana.dat , MLP , Normalizado , Split # 3",0.609056603773585,0.20398424747129368,0.6011114365683786,0.6008880413805174,0.6031082887700534
"banana.dat , MlP , Padronizado , Split # 3",0.8875471698113208,0.7725757543452421,0.8855738751985831,0.8834134781467202,0.8891838251795332
"banana.dat , MLP , Normalizado , Split # 3",0.6520754716981132,0.30373467376229,0.650737806199436,0.652653990889285,0.6510847366453625
"banana.dat , MlP , Padronizado , Split # 3",0.8822641509433963,0.7615937931307851,0.8804997849343008,0.8790987853915351,0.8825026141512722
"banana.dat , MLP , Normalizado , Split # 3",0.6415094339622641,0.29607122101804223,0.6415061668059345,0.6481262695352983,0.6479450069695869
"banana.dat , MlP , Padronizado , Split # 4",0.8037735849056604,0.6081523919835403,0.795206707470764,0.7910834289083264,0.8176489067604926
"banana.dat , MLP , Normalizado , Split # 4",0.6188679245283019,0.2174999369744739,0.6018414220591009,0.6039429866379251,0.6137792556141536
"banana.dat , MlP , Padronizado , Split # 4",0.8762264150943396,0.7508878613005067,0.8733110077750776,0.8698406776382153,0.8811320754716981
"banana.dat , MLP , Normalizado , Split # 4",0.6188679245283019,0.21625545751110445,0.597983322729045,0.6017343982460261,0.6149228375790876
"banana.dat , MlP , Padronizado , Split # 4",0.879245283018868,0.7559612566388327,0.8779785886957523,0.8780981267301377,0.877863166422699
"banana.dat , MLP , Normalizado , Split # 4",0.6286792452830189,0.23736045999972802,0.6084741120848709,0.6117306213065447,0.6260621021177082
"banana.dat , MlP , Padronizado , Split # 4",0.8837735849056604,0.7646903690595183,0.882244244077875,0.881413312329865,0.8832793334876186
"banana.dat , MLP , Normalizado , Split # 4",0.6498113207547169,0.2932032405276834,0.6465642921857826,0.6468158557761841,0.6463876973666083
"banana.dat , MlP , Padronizado , Split # 4",0.8664150943396226,0.736857808365796,0.8660623266348793,0.8704141275960702,0.866454320515099
"banana.dat , MLP , Normalizado , Split # 4",0.630188679245283,0.24091706837350335,0.6117167353226833,0.6142029045585817,0.6270568249950037
"banana.dat , MlP , Padronizado , Split # 4",0.8973584905660378,0.7925235756786252,0.8955783637442516,0.8934097012072388,0.8991345511301772
"banana.dat , MLP , Normalizado , Split # 4",0.6294339622641509,0.23900463863862254,0.6094108818011257,0.6125723721482955,0.6268588735420981
"banana.dat , MlP , Padronizado , Split # 4",0.790188679245283,0.5878402861814015,0.7772791474994316,0.7735655690512051,0.8157891938451068
"banana.dat , MLP , Normalizado , Split # 4",0.580377358490566,0.14282377187557027,0.5696705032407603,0.570163559903642,0.5726824217613069
"banana.dat , MlP , Padronizado , Split # 4",0.8279245283018868,0.6544658538220898,0.8222372335617986,0.8181772121580604,0.8365463784426354
"banana.dat , MLP , Normalizado , Split # 4",0.6241509433962265,0.23014224166484173,0.6106197510232407,0.6114128056672516,0.6188495592614066
"banana.dat , MlP , Padronizado , Split # 4",0.8166037735849057,0.6333473748750973,0.8093763339512309,0.8050776805906765,0.8287104586646021
"banana.dat , MLP , Normalizado , Split # 4",0.6135849056603774,0.20638421976738985,0.5964537420825462,0.5986817560004974,0.6079086142548467
"banana.dat , MlP , Padronizado , Split # 4",0.8173584905660377,0.6298231087196969,0.8133993957085062,0.8109676334710534,0.818905494962282
"banana.dat , MLP , Normalizado , Split # 4",0.6120754716981132,0.20219021571525647,0.5924160235172453,0.5957362038073393,0.606753980482794
"banana.dat , MlP , Padronizado , Split # 4",0.8762264150943396,0.7493419119785416,0.8743244868876427,0.8728380475986495,0.876512875137217
"banana.dat , MLP , Normalizado , Split # 4",0.6128301886792453,0.2042739885446322,0.5944605963483107,0.5972089799039184,0.6073148345892954
"banana.dat , MlP , Padronizado , Split # 4",0.8762264150943396,0.7494699097657004,0.8746839706208016,0.874100098108306,0.8753708890244578
"banana.dat , MLP , Normalizado , Split # 4",0.6181132075471698,0.21554469998992745,0.6001285886736998,0.602627966855053,0.6131746031746032
"banana.dat , MlP , Padronizado , Split # 4",0.879245283018868,0.7554721450942808,0.8775698775698776,0.8765205635930671,0.8789555054887999
"banana.dat , MLP , Normalizado , Split # 4",0.6045283018867924,0.1829320622249593,0.5712779042942604,0.5819549807237906,0.6020808591934734
"banana.dat , MlP , Padronizado , Split # 4",0.8845283018867924,0.7663214910875131,0.882595665204361,0.8806775000345451,0.8856601898255733
"banana.dat , MLP , Normalizado , Split # 4",0.660377358490566,0.3143033520796964,0.6571273801254065,0.6573383170510394,0.6569652564296973
"banana.dat , MlP , Padronizado , Split # 4",0.8852830188679245,0.7685182306886098,0.8829516184524973,0.8800994440529324,0.8884643085787451
"banana.dat , MLP , Normalizado , Split # 4",0.6286792452830189,0.23948274396927136,0.6150857569330619,0.6158322854629283,0.6237823816344512
"banana.dat , MlP , Padronizado , Split # 4",0.8905660377358491,0.7811641863900346,0.88774630811703,0.8836253552395823,0.8976649860104469
"banana.dat , MLP , Normalizado , Split # 4",0.6264150943396226,0.23373846683929778,0.6104795044069935,0.6120449824280194,0.6219011991801677
"banana.dat , MlP , Padronizado , Split # 4",0.8852830188679245,0.76779631679319,0.8834312649617766,0.8816770071900031,0.8861322354870877
"banana.dat , MLP , Normalizado , Split # 4",0.6332075471698113,0.2521545870868863,0.6245679864554134,0.6241956731012819,0.6279874213836478
"banana.dat , MlP , Padronizado , Split # 4",0.8822641509433963,0.7655128482955438,0.8788320038267279,0.874208339666616,0.891499773513623
"banana.dat , MLP , Normalizado , Split # 4",0.6271698113207547,0.23447978723785917,0.6085470760191949,0.6111514138189924,0.6236618787248326
"banana.dat , MlP , Padronizado , Split # 4",0.820377358490566,0.6449411822700016,0.8119181899295267,0.8070778464075318,0.8386349206349206
"banana.dat , MLP , Normalizado , Split # 4",0.580377358490566,0.14489797587937062,0.5714727794762975,0.5715833667270056,0.5733250766690257
"banana.dat , MlP , Padronizado , Split # 4",0.8090566037735849,0.6155150236598087,0.8025794673223303,0.7988687605650671,0.8169106262851227
"banana.dat , MLP , Normalizado , Split # 4",0.600754716981132,0.17612985265312045,0.5753639931929804,0.581690134357713,0.5949371831724772
"banana.dat , MlP , Padronizado , Split # 4",0.8535849056603774,0.7039877166199475,0.85041108581591,0.8475855223461243,0.8564581040419834
"banana.dat , MLP , Normalizado , Split # 4",0.6226415094339622,0.22604681787353387,0.6071643730995651,0.6086250097878005,0.6175999062521816
"banana.dat , MlP , Padronizado , Split # 4",0.849811320754717,0.6991431943762308,0.8451452818276586,0.840852667118057,0.8585135554134449
"banana.dat , MLP , Normalizado , Split # 4",0.6354716981132076,0.2552639151542876,0.6249430799588125,0.6248278498620496,0.630499056204014
"banana.dat , MlP , Padronizado , Split # 4",0.8883018867924528,0.7742173062250808,0.8862724265439346,0.883939716361057,0.890303745428835
"banana.dat , MLP , Normalizado , Split # 4",0.630188679245283,0.24386078992485713,0.6188021963569409,0.6189355939697937,0.6250006051129625
"banana.dat , MlP , Padronizado , Split # 4",0.8867924528301887,0.7719719405285105,0.8843384684143634,0.8811519204816058,0.8908813290317095
"banana.dat , MLP , Normalizado , Split # 4",0.6535849056603774,0.29810020292415296,0.6489652939271733,0.6486582652793322,0.6494429704538194
"banana.dat , MlP , Padronizado , Split # 4",0.8573584905660377,0.7112333725861156,0.8555563438407909,0.8549494028290198,0.8562852242097525
"banana.dat , MLP , Normalizado , Split # 4",0.6249056603773585,0.2309686360463763,0.6098843322818086,0.611150262313053,0.619987370535559
"banana.dat , MlP , Padronizado , Split # 4",0.8784905660377359,0.7543247409744326,0.8762059510510816,0.8737857369868314,0.8805695071680806
"banana.dat , MLP , Normalizado , Split # 4",0.6294339622641509,0.24292803598657012,0.618928377923238,0.6188826246965782,0.624101463142559
"banana.dat , MlP , Padronizado , Split # 4",0.889811320754717,0.7770975499319653,0.8879449763204479,0.8859387306719728,0.8911764705882352
"banana.dat , MLP , Normalizado , Split # 4",0.6279245283018868,0.23844549162344683,0.6153030726873869,0.6157793161897129,0.6227685875739327
"banana.dat , MlP , Padronizado , Split # 4",0.8837735849056604,0.7650615213278972,0.881612964613271,0.8792047239379661,0.8858859703395392
"banana.dat , MLP , Normalizado , Split # 4",0.6203773584905661,0.22206901218497305,0.6063639719453673,0.6073618077722045,0.614832842320994
"banana.dat , MlP , Padronizado , Split # 4",0.8890566037735849,0.7758781379311674,0.8869706509596833,0.8844659545753937,0.8914435581067075
"banana.dat , MLP , Normalizado , Split # 4",0.6354716981132076,0.25276071856342447,0.6196793890861548,0.62104169833308,0.6319544870249859
"banana.dat , MlP , Padronizado , Split # 4",0.8920754716981132,0.7827181738837301,0.8897607055314847,0.8865709074327406,0.8962065742327465
"banana.dat , MLP , Normalizado , Split # 4",0.6452830188679245,0.28358965776097245,0.6417814806633901,0.641923107039386,0.6416666666666667
"banana.dat , MlP , Padronizado , Split # 4",0.8324528301886792,0.6618869242369634,0.827922077922078,0.8244897677182219,0.837525512404059
"banana.dat , MLP , Normalizado , Split # 4",0.6264150943396226,0.24981151255139977,0.6243601881077031,0.62545426909312,0.6243596416732871
"banana.dat , MlP , Padronizado , Split # 4",0.8913207547169811,0.7801696774342325,0.8894799766448253,0.8874644760417674,0.8927229225023343
"banana.dat , MLP , Normalizado , Split # 4",0.6347169811320754,0.2540490125534279,0.6246494074459068,0.62445936796142,0.6296425127262782
"banana.dat , MlP , Padronizado , Split # 4",0.8913207547169811,0.7800733117729731,0.8895664615427357,0.8877799886691815,0.892306455671429
"banana.dat , MLP , Normalizado , Split # 4",0.6294339622641509,0.24292803598657012,0.618928377923238,0.6188826246965782,0.624101463142559
"banana.dat , MlP , Padronizado , Split # 4",0.8950943396226415,0.7879475911114598,0.8932534808899533,0.8910422049956934,0.8969273638539796
"banana.dat , MLP , Normalizado , Split # 4",0.6256603773584906,0.232500973914642,0.6105490712910902,0.6118342568410968,0.6208411098668658
"banana.dat , MlP , Padronizado , Split # 4",0.8973584905660378,0.7937544567351394,0.8950861667442944,0.8916743817564612,0.9021491875224638
"banana.dat , MLP , Normalizado , Split # 4",0.659622641509434,0.3131248126270839,0.6565165434783984,0.6568120788367027,0.6563131313131313
"banana.dat , MlP , Padronizado , Split # 4",0.8860377358490567,0.7696496840702745,0.8848243279572213,0.8848851027373599,0.884764590767814
"banana.dat , MLP , Normalizado , Split # 4",0.6249056603773585,0.23055558996435999,0.6089056842227794,0.6105192370582248,0.620241239169544
